Subject;BlockCounter;Blocks;BlockList;Category[LogLevel5];Category[SubTrial];Exemplar[LogLevel5];Exemplar[SubTrial];Item;Typicality[LogLevel5];Typicality[SubTrial];RpWordQ.RESP;Retrieval: item accuracy;Retrieval: item and side correct;Response.RESP;Test: item accuracy;Test: side and item correct;Correct[LogLevel5];Correct[SubTrial];Side[LogLevel5];Side[SubTrial];SoundFile[LogLevel5];SoundFile[SubTrial];EncodeSideQ.ACC;EncodeSideQ.RESP;EncodeSideQ.RT;RpSideQ.ACC;RpSideQ.RESP;RpSideQ.RT;RpSideQ RT if item and side correct;TestSideQ.ACC;TestSideQ.RESP;TestSideQ.RT;ListSet[LogLevel5];ListSet[SubTrial];RetStem[LogLevel5];RetStem[SubTrial];TestStem;Retrieval round
26;1;1;2;Fotbeklädnad;;Nätstrumpa;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;nätstrumpa.wav;;;;;1;{LEFTARROW};399;;;;;2;;Nä;;;1
26;1;1;2;Fotbeklädnad;;Damask;;;low;;4;1;1;;;;{LEFTARROW};;-10000;;damask.wav;;;;;1;{LEFTARROW};436;;;;;2;;Da;;;1
26;1;1;2;Frukt;;Satsuma;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;satsuma.wav;;;;;1;{RIGHTARROW};394;;;;;1;;Sa;;;1
26;1;1;2;Frukt;;Pomerans;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;pomerans.wav;;;;;1;{RIGHTARROW};383;;;;;1;;Po;;;1
26;1;1;2;Frukt;;Satsuma;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;satsuma.wav;;;;;1;{RIGHTARROW};4166;;;;;1;;Sa;;;2
26;1;1;2;Frukt;;Fikon;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fikon.wav;;;;;1;{RIGHTARROW};214;;;;;1;;Fi;;;2
26;1;1;2;Fotbeklädnad;;Damask;;;low;;4;1;1;;;;{LEFTARROW};;-10000;;damask.wav;;;;;1;{LEFTARROW};339;;;;;2;;Da;;;2
26;1;1;2;Fotbeklädnad;;Nätstrumpa;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;nätstrumpa.wav;;;;;1;{LEFTARROW};330;;;;;2;;Nä;;;2
26;1;1;2;Frukt;;Pomerans;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;pomerans.wav;;;;;1;{RIGHTARROW};371;;;;;1;;Po;;;2
26;1;1;2;Frukt;;Guava;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;guava.wav;;;;;0;{LEFTARROW};426;;;;;1;;Gu;;;2
26;1;1;2;Fotbeklädnad;;Raggsocka;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;raggsocka.wav;;;;;0;{RIGHTARROW};382;;;;;2;;Ra;;;2
26;1;1;2;Fotbeklädnad;;Boots;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;boots.wav;;;;;1;{LEFTARROW};405;;;;;2;;Bo;;;2
26;1;1;2;Fotbeklädnad;;Nätstrumpa;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;nätstrumpa.wav;;;;;1;{LEFTARROW};1419;;;;;2;;Nä;;;3
26;1;1;2;Frukt;;Guava;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;guava.wav;;;;;1;{RIGHTARROW};840;;;;;1;;Gu;;;3
26;1;1;2;Frukt;;Satsuma;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;satsuma.wav;;;;;1;{RIGHTARROW};301;;;;;1;;Sa;;;3
26;1;1;2;Fotbeklädnad;;Boots;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;boots.wav;;;;;1;{LEFTARROW};359;;;;;2;;Bo;;;3
26;1;1;2;Fotbeklädnad;;Raggsocka;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;raggsocka.wav;;;;;0;{RIGHTARROW};431;;;;;2;;Ra;;;3
26;1;1;2;Fotbeklädnad;;Damask;;;low;;4;1;1;;;;{LEFTARROW};;-10000;;damask.wav;;;;;1;{LEFTARROW};340;;;;;2;;Da;;;3
26;1;1;2;Frukt;;Fikon;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fikon.wav;;;;;1;{RIGHTARROW};332;;;;;1;;Fi;;;3
26;1;1;2;Frukt;;Pomerans;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;pomerans.wav;;;;;1;{RIGHTARROW};356;;;;;1;;Po;;;3
26;1;1;4;;Frukt;;Satsuma;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;satsuma.wav;;;;;;;;1;{RIGHTARROW};301;;1;;Sa;S;
26;1;1;4;;Krydda;;Basilika;NrpHigh;;high;;;;2;0;0;;{RIGHTARROW};;10000;;basilika.wav;;;;;;;;0;{LEFTARROW};906;;3;;Ba;B;
26;1;1;4;;Krydda;;Oregano;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;oregano.wav;;;;;;;;1;{RIGHTARROW};353;;3;;Or;O;
26;1;1;4;;Krydda;;Wasabi;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;wasabi.wav;;;;;;;;1;{LEFTARROW};398;;3;;Wa;W;
26;1;1;4;;Frukt;;Ananas;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;ananas.wav;;;;;;;;1;{LEFTARROW};296;;1;;An;A;
26;1;1;4;;Fotbeklädnad;;Pumps;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;pumps.wav;;;;;;;;1;{RIGHTARROW};342;;2;;Pu;P;
26;1;1;4;;Frukt;;Citron;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;citron.wav;;;;;;;;1;{LEFTARROW};340;;1;;Ci;C;
26;1;1;4;;Krydda;;Muskot;NrpLow;;low;;;;3;0;0;;{LEFTARROW};;-10000;;muskot.wav;;;;;;;;0;{RIGHTARROW};2482;;3;;Mu;M;
26;1;1;4;;Fotbeklädnad;;Socka;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;socka.wav;;;;;;;;1;{RIGHTARROW};392;;2;;So;S;
26;1;1;4;;Krydda;;Rosmarin;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;rosmarin.wav;;;;;;;;1;{RIGHTARROW};324;;3;;Ro;R;
26;1;1;4;;Fotbeklädnad;;Känga;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;känga.wav;;;;;;;;1;{RIGHTARROW};339;;2;;Kä;K;
26;1;1;4;;Frukt;;Guava;RpPlus;;low;;;;1;1;0;;{RIGHTARROW};;10000;;guava.wav;;;;;;;;0;{LEFTARROW};431;;1;;Gu;G;
26;1;1;4;;Fotbeklädnad;;Nätstrumpa;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;nätstrumpa.wav;;;;;;;;1;{LEFTARROW};311;;2;;Nä;N;
26;1;1;4;;Frukt;;Fikon;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;fikon.wav;;;;;;;;1;{RIGHTARROW};373;;1;;Fi;F;
26;1;1;4;;Krydda;;Anis;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;anis.wav;;;;;;;;1;{LEFTARROW};383;;3;;An;A;
26;1;1;4;;Krydda;;Saffran;NrpHigh;;high;;;;2;0;0;;{RIGHTARROW};;10000;;saffran.wav;;;;;;;;1;{RIGHTARROW};921;;3;;Sa;S;
26;1;1;4;;Fotbeklädnad;;Raggsocka;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;raggsocka.wav;;;;;;;;1;{LEFTARROW};399;;2;;Ra;R;
26;1;1;4;;Frukt;;Mango;RpMinus;;high;;;;1;1;0;;{LEFTARROW};;-10000;;mango.wav;;;;;;;;0;{RIGHTARROW};298;;1;;Ma;M;
26;1;1;4;;Frukt;;Vindruva;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;vindruva.wav;;;;;;;;0;{RIGHTARROW};2841;;1;;Vi;V;
26;1;1;4;;Frukt;;Pomerans;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;pomerans.wav;;;;;;;;1;{RIGHTARROW};323;;1;;Po;P;
26;1;1;4;;Fotbeklädnad;;Toffel;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;toffel.wav;;;;;;;;0;{LEFTARROW};1008;;2;;To;T;
26;1;1;4;;Fotbeklädnad;;Boots;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;boots.wav;;;;;;;;1;{LEFTARROW};324;;2;;Bo;B;
26;1;1;4;;Krydda;;Koriander;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;koriander.wav;;;;;;;;1;{LEFTARROW};450;;3;;Ko;K;
26;1;1;4;;Fotbeklädnad;;Damask;RpPlus;;low;;;;4;1;1;;{LEFTARROW};;-10000;;damask.wav;;;;;;;;1;{LEFTARROW};347;;2;;Da;D;
26;2;3;1;;Möbel;;Diskbänk;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;diskbänk.wav;1;{LEFTARROW};1385;;;;;;;;;3;;Di;D;
26;2;3;1;;Fågel;;Nötskrika;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;nötskrika.wav;1;{LEFTARROW};547;;;;;;;;;2;;Nö;N;
26;2;3;1;;Möbel;;Sekretär;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;sekretär.wav;1;{LEFTARROW};636;;;;;;;;;3;;Se;S;
26;2;3;1;;Fågel;;Papegoja;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;papegoja.wav;1;{RIGHTARROW};521;;;;;;;;;2;;Pa;P;
26;2;3;1;;Möbel;;Lampa;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;lampa.wav;1;{RIGHTARROW};506;;;;;;;;;3;;La;L;
26;2;3;1;;Möbel;;Badkar;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;badkar.wav;0;;0;;;;;;;;;3;;Ba;B;
26;2;3;1;;Fågel;;Duva;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;duva.wav;1;{RIGHTARROW};523;;;;;;;;;2;;Du;D;
26;2;3;1;;Textilmaterial;;Velour;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;velour.wav;1;{RIGHTARROW};536;;;;;;;;;1;;Ve;V;
26;2;3;1;;Fågel;;Rödhake;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;rödhake.wav;1;{RIGHTARROW};625;;;;;;;;;2;;Rö;R;
26;2;3;1;;Möbel;;Garderob;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;garderob.wav;1;{RIGHTARROW};586;;;;;;;;;3;;Ga;G;
26;2;3;1;;Fågel;;Häger;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;häger.wav;1;{LEFTARROW};469;;;;;;;;;2;;Hä;H;
26;2;3;1;;Textilmaterial;;Denim;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;denim.wav;1;{RIGHTARROW};545;;;;;;;;;1;;De;D;
26;2;3;1;;Fågel;;Kungsörn;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;kungsörn.wav;1;{LEFTARROW};796;;;;;;;;;2;;Ku;K;
26;2;3;1;;Textilmaterial;;Sammet;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;sammet.wav;1;{LEFTARROW};509;;;;;;;;;1;;Sa;S;
26;2;3;1;;Textilmaterial;;Polyester;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;polyester.wav;1;{LEFTARROW};494;;;;;;;;;1;;Po;P;
26;2;3;1;;Möbel;;Hylla;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;hylla.wav;1;{RIGHTARROW};633;;;;;;;;;3;;Hy;H;
26;2;3;1;;Möbel;;Fåtölj;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;fåtölj.wav;1;{RIGHTARROW};680;;;;;;;;;3;;Få;F;
26;2;3;1;;Fågel;;Undulat;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;undulat.wav;1;{LEFTARROW};474;;;;;;;;;2;;Un;U;
26;2;3;1;;Textilmaterial;;Manchester;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;manchester.wav;1;{LEFTARROW};519;;;;;;;;;1;;Ma;M;
26;2;3;1;;Textilmaterial;;Chiffong;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;chiffong.wav;1;{RIGHTARROW};594;;;;;;;;;1;;Ch;C;
26;2;3;1;;Textilmaterial;;Nylon;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;nylon.wav;1;{LEFTARROW};387;;;;;;;;;1;;Ny;N;
26;2;3;1;;Möbel;;Pinnstol;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;pinnstol.wav;1;{LEFTARROW};640;;;;;;;;;3;;Pi;P;
26;2;3;1;;Fågel;;Svala;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;svala.wav;1;{RIGHTARROW};571;;;;;;;;;2;;Sv;S;
26;2;3;1;;Textilmaterial;;Frotté;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;frotté.wav;1;{RIGHTARROW};503;;;;;;;;;1;;Fr;F;
26;2;3;2;Fågel;;Undulat;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;undulat.wav;;;;;0;{RIGHTARROW};466;;;;;2;;Un;;;1
26;2;3;2;Fågel;;Kungsörn;;;low;;3;0;0;;;;{LEFTARROW};;-10000;;kungsörn.wav;;;;;0;{RIGHTARROW};7318;;;;;2;;Ku;;;1
26;2;3;2;Textilmaterial;;Chiffong;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;chiffong.wav;;;;;1;{RIGHTARROW};727;;;;;1;;Ch;;;1
26;2;3;2;Textilmaterial;;Denim;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;denim.wav;;;;;1;{RIGHTARROW};353;;;;;1;;De;;;1
26;2;3;2;Textilmaterial;;Frotté;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;frotté.wav;;;;;0;{LEFTARROW};376;;;;;1;;Fr;;;1
26;2;3;2;Fågel;;Häger;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;häger.wav;;;;;1;{LEFTARROW};351;;;;;2;;Hä;;;1
26;2;3;2;Textilmaterial;;Velour;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;velour.wav;;;;;1;{RIGHTARROW};455;;;;;1;;Ve;;;1
26;2;3;2;Fågel;;Nötskrika;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;nötskrika.wav;;;;;0;{RIGHTARROW};395;;;;;2;;Nö;;;1
26;2;3;2;Fågel;;Undulat;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;undulat.wav;;;;;0;{RIGHTARROW};737;;;;;2;;Un;;;2
26;2;3;2;Fågel;;Häger;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;häger.wav;;;;;1;{LEFTARROW};618;;;;;2;;Hä;;;2
26;2;3;2;Textilmaterial;;Chiffong;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;chiffong.wav;;;;;1;{RIGHTARROW};600;;;;;1;;Ch;;;2
26;2;3;2;Textilmaterial;;Denim;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;denim.wav;;;;;1;{RIGHTARROW};422;;;;;1;;De;;;2
26;2;3;2;Fågel;;Nötskrika;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;nötskrika.wav;;;;;1;{LEFTARROW};316;;;;;2;;Nö;;;2
26;2;3;2;Fågel;;Kungsörn;;;low;;3;0;0;;;;{LEFTARROW};;-10000;;kungsörn.wav;;;;;1;{LEFTARROW};6853;;;;;2;;Ku;;;2
26;2;3;2;Textilmaterial;;Velour;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;velour.wav;;;;;1;{RIGHTARROW};440;;;;;1;;Ve;;;2
26;2;3;2;Textilmaterial;;Frotté;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;frotté.wav;;;;;0;{LEFTARROW};412;;;;;1;;Fr;;;2
26;2;3;2;Fågel;;Nötskrika;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;nötskrika.wav;;;;;1;{LEFTARROW};338;;;;;2;;Nö;;;3
26;2;3;2;Textilmaterial;;Chiffong;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;chiffong.wav;;;;;1;{RIGHTARROW};602;;;;;1;;Ch;;;3
26;2;3;2;Textilmaterial;;Frotté;;;low;;1;1;0;;;;{RIGHTARROW};;10000;;frotté.wav;;;;;0;{LEFTARROW};409;;;;;1;;Fr;;;3
26;2;3;2;Textilmaterial;;Velour;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;velour.wav;;;;;1;{RIGHTARROW};366;;;;;1;;Ve;;;3
26;2;3;2;Fågel;;Kungsörn;;;low;;3;0;0;;;;{LEFTARROW};;-10000;;kungsörn.wav;;;;;0;{RIGHTARROW};1429;;;;;2;;Ku;;;3
26;2;3;2;Textilmaterial;;Denim;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;denim.wav;;;;;1;{RIGHTARROW};449;;;;;1;;De;;;3
26;2;3;2;Fågel;;Häger;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;häger.wav;;;;;1;{LEFTARROW};389;;;;;2;;Hä;;;3
26;2;3;2;Fågel;;Undulat;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;undulat.wav;;;;;1;{LEFTARROW};1227;;;;;2;;Un;;;3
26;2;3;4;;Textilmaterial;;Denim;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;denim.wav;;;;;;;;1;{RIGHTARROW};288;;1;;De;D;
26;2;3;4;;Fågel;;Duva;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;duva.wav;;;;;;;;1;{RIGHTARROW};1472;;2;;Du;D;
26;2;3;4;;Textilmaterial;;Nylon;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;nylon.wav;;;;;;;;0;{RIGHTARROW};1311;;1;;Ny;N;
26;2;3;4;;Fågel;;Kungsörn;RpPlus;;low;;;;3;0;0;;{LEFTARROW};;-10000;;kungsörn.wav;;;;;;;;0;{RIGHTARROW};342;;2;;Ku;K;
26;2;3;4;;Möbel;;Diskbänk;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;diskbänk.wav;;;;;;;;1;{LEFTARROW};322;;3;;Di;D;
26;2;3;4;;Fågel;;Rödhake;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;rödhake.wav;;;;;;;;1;{RIGHTARROW};993;;2;;Rö;R;
26;2;3;4;;Textilmaterial;;Sammet;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;sammet.wav;;;;;;;;1;{LEFTARROW};1044;;1;;Sa;S;
26;2;3;4;;Möbel;;Garderob;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;garderob.wav;;;;;;;;1;{RIGHTARROW};292;;3;;Ga;G;
26;2;3;4;;Möbel;;Pinnstol;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;pinnstol.wav;;;;;;;;1;{LEFTARROW};323;;3;;Pi;P;
26;2;3;4;;Möbel;;Fåtölj;NrpHigh;;high;;;;3;0;0;;{RIGHTARROW};;10000;;fåtölj.wav;;;;;;;;0;{LEFTARROW};752;;3;;Få;F;
26;2;3;4;;Textilmaterial;;Manchester;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;manchester.wav;;;;;;;;1;{LEFTARROW};925;;1;;Ma;M;
26;2;3;4;;Möbel;;Badkar;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;badkar.wav;;;;;;;;1;{LEFTARROW};308;;3;;Ba;B;
26;2;3;4;;Fågel;;Nötskrika;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;nötskrika.wav;;;;;;;;1;{LEFTARROW};243;;2;;Nö;N;
26;2;3;4;;Textilmaterial;;Frotté;RpPlus;;low;;;;1;1;0;;{RIGHTARROW};;10000;;frotté.wav;;;;;;;;0;{LEFTARROW};676;;1;;Fr;F;
26;2;3;4;;Fågel;;Papegoja;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;papegoja.wav;;;;;;;;1;{RIGHTARROW};468;;2;;Pa;P;
26;2;3;4;;Fågel;;Undulat;RpPlus;;low;;;;1;1;0;;{LEFTARROW};;-10000;;undulat.wav;;;;;;;;0;{RIGHTARROW};300;;2;;Un;U;
26;2;3;4;;Möbel;;Hylla;NrpHigh;;high;;;;3;0;0;;{RIGHTARROW};;10000;;hylla.wav;;;;;;;;1;{RIGHTARROW};1259;;3;;Hy;H;
26;2;3;4;;Fågel;;Häger;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;häger.wav;;;;;;;;1;{LEFTARROW};404;;2;;Hä;H;
26;2;3;4;;Möbel;;Sekretär;NrpLow;;low;;;;3;0;0;;{LEFTARROW};;-10000;;sekretär.wav;;;;;;;;0;{RIGHTARROW};574;;3;;Se;S;
26;2;3;4;;Möbel;;Lampa;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;lampa.wav;;;;;;;;1;{RIGHTARROW};465;;3;;La;L;
26;2;3;4;;Textilmaterial;;Polyester;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;polyester.wav;;;;;;;;1;{LEFTARROW};329;;1;;Po;P;
26;2;3;4;;Textilmaterial;;Velour;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;velour.wav;;;;;;;;1;{RIGHTARROW};487;;1;;Ve;V;
26;2;3;4;;Textilmaterial;;Chiffong;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;chiffong.wav;;;;;;;;1;{RIGHTARROW};383;;1;;Ch;C;
26;2;3;4;;Fågel;;Svala;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;svala.wav;;;;;;;;1;{RIGHTARROW};1370;;2;;Sv;S;
26;3;6;1;;Fisk;;Sill;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;sill.wav;1;{RIGHTARROW};1119;;;;;;;;;1;;Si;S;
26;3;6;1;;Köksredskap;;Kavel;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;kavel.wav;1;{RIGHTARROW};1018;;;;;;;;;2;;Ka;K;
26;3;6;1;;Köksredskap;;Hålslev;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;hålslev.wav;1;{RIGHTARROW};753;;;;;;;;;2;;Hå;H;
26;3;6;1;;Köksredskap;;Förskärare;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;förskärare.wav;1;{RIGHTARROW};466;;;;;;;;;2;;Fö;F;
26;3;6;1;;Väderfenomen;;Norrsken;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;norrsken.wav;1;{LEFTARROW};247;;;;;;;;;3;;No;N;
26;3;6;1;;Fisk;;Hammarhaj;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;hammarhaj.wav;1;{LEFTARROW};452;;;;;;;;;1;;Ha;H;
26;3;6;1;;Väderfenomen;;Kuling;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;kuling.wav;1;{RIGHTARROW};470;;;;;;;;;3;;Ku;K;
26;3;6;1;;Köksredskap;;Osthyvel;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;osthyvel.wav;1;{RIGHTARROW};328;;;;;;;;;2;;Os;O;
26;3;6;1;;Väderfenomen;;Tornado;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;tornado.wav;1;{LEFTARROW};351;;;;;;;;;3;;To;T;
26;3;6;1;;Köksredskap;;Rivjärn;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;rivjärn.wav;1;{LEFTARROW};326;;;;;;;;;2;;Ri;R;
26;3;6;1;;Köksredskap;;Visp;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;visp.wav;1;{LEFTARROW};410;;;;;;;;;2;;Vi;V;
26;3;6;1;;Väderfenomen;;Snöstorm;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;snöstorm.wav;1;{RIGHTARROW};399;;;;;;;;;3;;Sn;S;
26;3;6;1;;Fisk;;Braxen;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;braxen.wav;1;{RIGHTARROW};629;;;;;;;;;1;;Br;B;
26;3;6;1;;Fisk;;Makrill;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;makrill.wav;1;{RIGHTARROW};366;;;;;;;;;1;;Ma;M;
26;3;6;1;;Fisk;;Rödspätta;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;rödspätta.wav;1;{LEFTARROW};582;;;;;;;;;1;;Rö;R;
26;3;6;1;;Väderfenomen;;Monsun;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;monsun.wav;1;{RIGHTARROW};653;;;;;;;;;3;;Mo;M;
26;3;6;1;;Fisk;;Flundra;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;flundra.wav;1;{LEFTARROW};892;;;;;;;;;1;;Fl;F;
26;3;6;1;;Väderfenomen;;Dimma;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;dimma.wav;1;{LEFTARROW};350;;;;;;;;;3;;Di;D;
26;3;6;1;;Fisk;;Tonfisk;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;tonfisk.wav;1;{RIGHTARROW};481;;;;;;;;;1;;To;T;
26;3;6;1;;Köksredskap;;Gryta;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;gryta.wav;1;{LEFTARROW};656;;;;;;;;;2;;Gr;G;
26;3;6;1;;Fisk;;Piraya;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;piraya.wav;1;{LEFTARROW};390;;;;;;;;;1;;Pi;P;
26;3;6;1;;Köksredskap;;Mixer;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;mixer.wav;1;{LEFTARROW};390;;;;;;;;;2;;Mi;M;
26;3;6;1;;Väderfenomen;;Hagel;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;hagel.wav;1;{LEFTARROW};494;;;;;;;;;3;;Ha;H;
26;3;6;1;;Väderfenomen;;Ösregn;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;ösregn.wav;1;{RIGHTARROW};607;;;;;;;;;3;;Ös;Ö;
26;3;6;2;Köksredskap;;Kavel;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;kavel.wav;;;;;1;{RIGHTARROW};288;;;;;2;;Ka;;;1
26;3;6;2;Köksredskap;;Osthyvel;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;osthyvel.wav;;;;;1;{RIGHTARROW};314;;;;;2;;Os;;;1
26;3;6;2;Köksredskap;;Förskärare;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;förskärare.wav;;;;;1;{RIGHTARROW};372;;;;;2;;Fö;;;1
26;3;6;2;Fisk;;Hammarhaj;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;hammarhaj.wav;;;;;1;{LEFTARROW};409;;;;;1;;Ha;;;1
26;3;6;2;Köksredskap;;Hålslev;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;hålslev.wav;;;;;1;{RIGHTARROW};381;;;;;2;;Hå;;;1
26;3;6;2;Fisk;;Flundra;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;flundra.wav;;;;;1;{LEFTARROW};355;;;;;1;;Fl;;;1
26;3;6;2;Fisk;;Rödspätta;;;low;;1;1;0;;;;{LEFTARROW};;-10000;;rödspätta.wav;;;;;0;{RIGHTARROW};331;;;;;1;;Rö;;;1
